season_id,player_id,player_name,team,team_name,game_id,game_date,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,home,opp,dub_dub,trip_dub,dk_pts
22005,2550,Kirk Hinrich,CHI,Chicago Bulls,0020500145,2005-11-20,1,36,6,14,0.429,2,2,1.0,2,2,1.0,0,1,1,8,0,0,3,4,16,-2,0,LAL,0,0,28.75
22005,1802,Brad Miller,SAC,Sacramento Kings,0020500144,2005-11-20,0,40,7,10,0.7,0,0,,2,5,0.4,2,6,8,8,1,0,3,1,16,2,0,SEA,0,0,38.5
22005,2032,Darius Miles,POR,Portland Trail Blazers,0020500139,2005-11-20,0,38,5,13,0.385,0,0,,6,8,0.75,2,5,7,5,0,0,7,5,16,6,0,NYK,0,0,28.75
22005,956,Erick Dampier,DAL,Dallas Mavericks,0020500136,2005-11-19,1,25,8,9,0.889,0,0,,0,0,,4,10,14,0,0,2,0,2,16,16,1,DET,1,0,39.0
22005,2730,Dwight Howard,ORL,Orlando Magic,0020500133,2005-11-19,0,42,6,10,0.6,0,0,,4,6,0.667,2,15,17,3,0,2,2,3,16,1,1,NOK,1,0,46.25
22005,2210,Richard Jefferson,NJN,New Jersey Nets,0020500134,2005-11-19,1,41,4,11,0.364,0,3,0.0,8,9,0.889,3,10,13,5,2,1,4,3,16,6,1,WAS,1,0,45.25
22005,2400,Drew Gooden,CLE,Cleveland Cavaliers,0020500132,2005-11-19,1,29,6,12,0.5,0,0,,4,5,0.8,6,7,13,1,0,0,1,4,16,-1,0,PHI,1,0,34.75
22005,1802,Brad Miller,SAC,Sacramento Kings,0020500128,2005-11-18,1,35,6,10,0.6,1,2,0.5,3,4,0.75,0,8,8,8,2,3,2,2,16,23,1,MIL,0,0,47.5
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500120,2005-11-18,1,34,6,17,0.353,0,3,0.0,4,6,0.667,1,5,6,4,2,0,4,2,16,25,1,ORL,0,0,31.5
22005,2743,Kris Humphries,UTA,Utah Jazz,0020500126,2005-11-18,0,26,7,12,0.583,0,0,,2,4,0.5,4,6,10,0,1,1,0,1,16,-11,0,PHX,1,0,34.0
22005,949,Shareef Abdur-Rahim,SAC,Sacramento Kings,0020500128,2005-11-18,1,35,6,9,0.667,0,0,,4,5,0.8,2,5,7,6,4,3,2,2,16,22,1,MIL,0,0,46.75
22005,2736,Luol Deng,CHI,Chicago Bulls,0020500131,2005-11-18,0,20,6,10,0.6,2,2,1.0,2,2,1.0,1,3,4,0,0,0,0,0,16,-5,0,SEA,0,0,22.0
22005,1884,Baron Davis,GSW,Golden State Warriors,0020500129,2005-11-18,1,40,6,17,0.353,2,5,0.4,2,2,1.0,2,4,6,11,3,0,1,1,16,16,0,POR,1,0,48.0
22005,2050,Morris Peterson,TOR,Toronto Raptors,0020500122,2005-11-18,0,35,5,10,0.5,3,4,0.75,3,3,1.0,0,3,3,0,0,0,1,2,16,-7,0,BOS,0,0,20.75
22005,2499,Richie Frahm,MIN,Minnesota Timberwolves,0020500119,2005-11-17,1,22,6,7,0.857,4,5,0.8,0,0,,0,2,2,1,1,0,0,2,16,13,1,WAS,0,0,24.0
22005,1607,Troy Hudson,MIN,Minnesota Timberwolves,0020500119,2005-11-17,1,26,6,14,0.429,2,4,0.5,2,2,1.0,1,3,4,7,0,0,3,5,16,15,1,WAS,0,0,31.0
22005,109,Robert Horry,SAS,San Antonio Spurs,0020500117,2005-11-17,1,21,5,6,0.833,2,3,0.667,4,4,1.0,2,4,6,1,2,0,0,1,16,2,1,HOU,0,0,30.0
22005,2413,Juan Dixon,POR,Portland Trail Blazers,0020500115,2005-11-16,1,31,5,10,0.5,1,2,0.5,5,5,1.0,0,2,2,1,1,0,2,2,16,9,1,CHI,0,0,21.5
22005,1517,Bobby Jackson,MEM,Memphis Grizzlies,0020500113,2005-11-16,1,27,6,14,0.429,4,9,0.444,0,0,,1,1,2,0,1,0,2,2,16,1,0,PHX,0,0,21.5
22005,2561,David West,NOK,New Orleans/Oklahoma City Hornets,0020500112,2005-11-16,0,36,7,13,0.538,0,0,,2,3,0.667,2,7,9,1,1,0,1,6,16,0,1,DEN,0,0,30.25
22005,2052,DeShawn Stevenson,ORL,Orlando Magic,0020500099,2005-11-15,1,37,6,13,0.462,0,0,,4,5,0.8,0,3,3,0,0,1,2,0,16,11,1,CHA,0,0,20.75
22005,2561,David West,NOK,New Orleans/Oklahoma City Hornets,0020500102,2005-11-15,0,40,7,16,0.438,0,0,,2,2,1.0,3,7,10,2,2,1,1,2,16,-14,0,MIA,1,0,38.5
22005,101108,Chris Paul,NOK,New Orleans/Oklahoma City Hornets,0020500102,2005-11-15,0,44,5,13,0.385,0,2,0.0,6,7,0.857,1,1,2,10,1,0,2,4,16,-2,0,MIA,1,0,36.0
22005,2422,John Salmons,PHI,Philadelphia 76ers,0020500098,2005-11-15,1,26,6,7,0.857,0,0,,4,6,0.667,0,2,2,4,2,0,1,0,16,0,1,TOR,0,0,28.0
22005,923,Donyell Marshall,CLE,Cleveland Cavaliers,0020500100,2005-11-15,1,34,6,12,0.5,2,6,0.333,2,3,0.667,0,6,6,1,1,0,1,4,16,18,1,WAS,0,0,27.5
22005,224,Eddie Jones,MEM,Memphis Grizzlies,0020500095,2005-11-14,1,30,6,15,0.4,2,7,0.286,2,2,1.0,0,2,2,1,4,0,2,5,16,17,1,LAL,0,0,28.0
22005,2201,Eddy Curry,NYK,New York Knicks,0020500094,2005-11-13,1,21,6,11,0.545,0,0,,4,5,0.8,1,7,8,0,1,1,4,5,16,-12,0,SAC,0,0,28.0
22005,1863,Earl Boykins,DEN,Denver Nuggets,0020500093,2005-11-13,1,25,6,9,0.667,2,3,0.667,2,4,0.5,1,1,2,4,0,0,2,0,16,4,1,MIN,0,0,24.5
22005,2037,Jamal Crawford,NYK,New York Knicks,0020500094,2005-11-13,1,23,6,12,0.5,2,2,1.0,2,4,0.5,0,0,0,2,0,0,4,1,16,0,0,SAC,0,0,18.0
22005,2557,Luke Ridnour,SEA,Seattle SuperSonics,0020500089,2005-11-13,1,42,6,11,0.545,0,4,0.0,4,4,1.0,1,2,3,8,4,0,2,1,16,3,0,TOR,0,0,38.75
22005,297,Alonzo Mourning,MIA,Miami Heat,0020500083,2005-11-12,1,17,6,7,0.857,0,0,,4,6,0.667,3,3,6,0,0,2,0,3,16,17,1,CHA,0,0,27.5
22005,976,Jeff McInnis,NJN,New Jersey Nets,0020500084,2005-11-12,0,22,5,7,0.714,2,2,1.0,4,4,1.0,0,2,2,1,0,0,0,1,16,-9,1,HOU,0,0,21.0
22005,965,Derek Fisher,GSW,Golden State Warriors,0020500088,2005-11-12,0,36,6,11,0.545,1,3,0.333,3,3,1.0,0,1,1,2,0,0,4,2,16,0,0,PHX,0,0,18.75
22005,2554,Mickael Pietrus,GSW,Golden State Warriors,0020500088,2005-11-12,0,34,5,13,0.385,1,5,0.2,5,8,0.625,4,5,9,0,0,0,2,4,16,-12,0,PHX,0,0,26.75
22005,1713,Vince Carter,NJN,New Jersey Nets,0020500084,2005-11-12,0,30,6,19,0.316,1,6,0.167,3,4,0.75,1,3,4,5,1,0,4,4,16,-5,1,HOU,0,0,29.0
22005,2557,Luke Ridnour,SEA,Seattle SuperSonics,0020500072,2005-11-11,0,30,3,9,0.333,2,2,1.0,8,8,1.0,1,2,3,5,1,0,2,3,16,-17,0,WAS,0,0,29.25
22005,2544,LeBron James,CLE,Cleveland Cavaliers,0020500076,2005-11-11,1,26,5,11,0.455,0,1,0.0,6,6,1.0,1,5,6,2,3,1,3,5,16,24,1,MEM,0,0,33.0
22005,1885,Lamar Odom,LAL,Los Angeles Lakers,0020500077,2005-11-11,0,43,6,10,0.6,2,3,0.667,2,2,1.0,2,10,12,3,1,1,2,0,16,-8,0,PHI,1,0,41.0
22005,1496,Keith Van Horn,DAL,Dallas Mavericks,0020500075,2005-11-11,1,21,4,7,0.571,2,3,0.667,6,8,0.75,1,1,2,0,0,0,1,5,16,3,0,CHA,0,0,19.0
22005,2585,Zaza Pachulia,ATL,Atlanta Hawks,0020500068,2005-11-10,0,38,4,10,0.4,0,0,,8,12,0.667,3,10,13,6,1,1,3,5,16,-2,1,LAC,1,0,45.25
22005,739,Rasheed Wallace,DET,Detroit Pistons,0020500070,2005-11-10,1,34,6,10,0.6,2,3,0.667,2,2,1.0,2,5,7,3,3,0,0,2,16,8,0,PHX,0,0,36.25
22005,1517,Bobby Jackson,MEM,Memphis Grizzlies,0020500059,2005-11-09,0,19,5,8,0.625,3,5,0.6,3,4,0.75,1,2,3,4,3,0,2,3,16,14,0,BOS,0,0,32.25
22005,2730,Dwight Howard,ORL,Orlando Magic,0020500063,2005-11-09,1,37,5,8,0.625,0,0,,6,8,0.75,4,9,13,1,0,1,3,5,16,11,0,NOK,1,0,35.75
22005,1802,Brad Miller,SAC,Sacramento Kings,0020500067,2005-11-09,0,29,4,11,0.364,0,1,0.0,8,9,0.889,2,3,5,3,3,1,1,3,16,-4,0,DEN,0,0,34.25
22005,2553,Jarvis Hayes,WAS,Washington Wizards,0020500057,2005-11-09,0,29,6,12,0.5,2,4,0.5,2,3,0.667,1,6,7,0,0,0,0,1,16,4,1,LAC,0,0,25.75
22005,1719,Bonzi Wells,SAC,Sacramento Kings,0020500055,2005-11-08,0,33,7,12,0.583,0,1,0.0,2,2,1.0,0,4,4,3,0,1,2,3,16,-19,1,DET,0,0,26.5
22005,1497,Chauncey Billups,DET,Detroit Pistons,0020500055,2005-11-08,1,31,6,12,0.5,0,3,0.0,4,4,1.0,0,4,4,8,3,0,2,1,16,6,0,SAC,0,0,38.0
22005,1716,Larry Hughes,CLE,Cleveland Cavaliers,0020500046,2005-11-07,1,36,5,13,0.385,0,2,0.0,6,8,0.75,0,5,5,2,3,0,3,3,16,7,0,TOR,0,0,29.75
22005,1719,Bonzi Wells,SAC,Sacramento Kings,0020500044,2005-11-06,1,40,8,22,0.364,0,2,0.0,0,0,,6,3,9,5,4,1,1,1,16,-1,0,PHX,0,0,44.25
22005,1884,Baron Davis,GSW,Golden State Warriors,0020500043,2005-11-06,1,37,5,17,0.294,3,11,0.273,3,5,0.6,1,5,6,9,1,0,3,3,16,9,0,NYK,0,0,39.0
22005,1890,Shawn Marion,PHX,Phoenix Suns,0020500044,2005-11-06,0,36,7,10,0.7,0,1,0.0,2,3,0.667,1,13,14,2,1,2,2,3,16,-9,1,SAC,1,0,43.0
22005,1883,Steve Francis,ORL,Orlando Magic,0020500031,2005-11-05,0,40,5,16,0.313,1,2,0.5,5,7,0.714,3,6,9,6,2,0,3,5,16,-12,0,WAS,0,0,39.25
22005,2590,Mo Williams,MIL,Milwaukee Bucks,0020500037,2005-11-05,1,24,5,6,0.833,2,2,1.0,4,6,0.667,1,2,3,3,0,0,2,0,16,5,1,MIA,0,0,24.25
22005,2212,Steven Hunter,PHI,Philadelphia 76ers,0020500021,2005-11-04,0,36,7,8,0.875,0,0,,2,2,1.0,4,1,5,0,1,0,3,4,16,-12,1,CHA,0,0,22.75
22005,1887,Wally Szczerbiak,MIN,Minnesota Timberwolves,0020500030,2005-11-04,0,29,7,16,0.438,0,5,0.0,2,2,1.0,2,3,5,4,1,0,2,5,16,-1,0,SEA,0,0,29.25
22005,1497,Chauncey Billups,DET,Detroit Pistons,0020500023,2005-11-04,1,36,3,15,0.2,2,6,0.333,8,9,0.889,0,3,3,8,0,0,1,1,16,-1,0,BOS,0,0,32.25
22005,1548,Mark Blount,BOS,Boston Celtics,0020500023,2005-11-04,0,34,7,15,0.467,0,0,,2,2,1.0,3,6,9,3,0,3,2,1,16,1,1,DET,0,0,36.75
22005,2730,Dwight Howard,ORL,Orlando Magic,0020500022,2005-11-04,0,34,5,10,0.5,0,0,,6,8,0.75,1,4,5,0,0,1,1,5,16,-2,1,MEM,0,0,23.75
22005,2731,Emeka Okafor,CHA,Charlotte Bobcats,0020500012,2005-11-02,0,40,7,13,0.538,0,0,,2,2,1.0,4,8,12,0,2,0,3,5,16,-8,0,CHI,1,0,35.0
22005,1887,Wally Szczerbiak,MIN,Minnesota Timberwolves,0020500011,2005-11-02,1,34,7,15,0.467,0,4,0.0,2,2,1.0,3,3,6,0,0,0,1,2,16,5,1,POR,0,0,23.0
22005,2419,Tayshaun Prince,DET,Detroit Pistons,0020500009,2005-11-02,1,31,6,11,0.545,0,1,0.0,4,4,1.0,0,3,3,2,0,0,2,0,16,12,1,PHI,0,0,21.75
22005,1717,Dirk Nowitzki,DAL,Dallas Mavericks,0020500014,2005-11-02,0,36,5,17,0.294,1,6,0.167,5,6,0.833,1,5,6,0,1,3,1,2,16,-13,0,UTA,0,0,31.5
22005,185,Chris Webber,PHI,Philadelphia 76ers,0020500009,2005-11-02,0,37,7,16,0.438,0,0,,2,3,0.667,3,6,9,1,1,1,3,4,16,-14,0,DET,0,0,31.25
22005,2049,Speedy Claxton,NOK,New Orleans/Oklahoma City Hornets,0020500006,2005-11-02,0,25,4,8,0.5,0,0,,8,9,0.889,0,0,0,2,1,0,1,1,16,-11,0,CLE,0,0,20.5
22005,2050,Morris Peterson,TOR,Toronto Raptors,0020500004,2005-11-02,0,32,5,12,0.417,3,7,0.429,3,3,1.0,0,2,2,4,0,0,2,4,16,-12,1,WAS,0,0,25.0
22005,1506,Austin Croshere,IND,Indiana Pacers,0020500005,2005-11-02,1,29,5,7,0.714,3,5,0.6,3,3,1.0,1,3,4,1,0,0,0,1,16,11,0,ORL,0,0,24.0
22005,1897,Metta World Peace,IND,Indiana Pacers,0020500005,2005-11-02,1,39,4,14,0.286,2,4,0.5,6,9,0.667,1,2,3,5,2,1,1,3,16,17,0,ORL,0,0,33.75
22005,2546,Carmelo Anthony,DEN,Denver Nuggets,0020500016,2005-11-02,0,42,6,17,0.353,0,1,0.0,4,6,0.667,2,4,6,6,3,1,6,6,16,0,1,LAL,0,0,37.5
22005,1731,Tyronn Lue,ATL,Atlanta Hawks,0020500017,2005-11-02,0,22,6,12,0.5,1,2,0.5,3,4,0.75,0,3,3,4,0,0,4,3,16,-6,0,GSW,0,0,24.25
22005,2551,T.J. Ford,MIL,Milwaukee Bucks,0020500001,2005-11-01,1,34,4,10,0.4,0,1,0.0,8,9,0.889,1,8,9,14,0,0,5,4,16,12,0,PHI,1,0,47.25
22005,2572,Josh Howard,DAL,Dallas Mavericks,0020500003,2005-11-01,1,51,7,15,0.467,1,4,0.25,1,2,0.5,2,9,11,0,2,0,3,4,16,8,0,PHX,1,0,34.25
22005,714,Michael Finley,SAS,San Antonio Spurs,0020500002,2005-11-01,1,28,7,10,0.7,1,1,1.0,1,2,0.5,1,4,5,1,0,0,2,1,16,24,1,DEN,0,0,23.25
22005,2556,Marcus Banks,MIN,Minnesota Timberwolves,0020501224,2006-04-19,0,24,3,8,0.375,1,2,0.5,8,8,1.0,4,2,6,2,3,0,1,2,15,8,1,MEM,0,0,31.5
22005,2212,Steven Hunter,PHI,Philadelphia 76ers,0020501221,2006-04-19,0,30,7,9,0.778,0,0,,1,2,0.5,0,5,5,0,1,1,3,1,15,-9,0,CHA,0,0,23.75
22005,101109,Raymond Felton,CHA,Charlotte Bobcats,0020501221,2006-04-19,1,42,6,19,0.316,1,4,0.25,2,2,1.0,0,3,3,9,3,0,2,2,15,9,1,PHI,0,0,37.75
22005,2399,Mike Dunleavy,GSW,Golden State Warriors,0020501227,2006-04-19,0,38,3,12,0.25,2,5,0.4,7,8,0.875,2,1,3,3,1,0,1,4,15,13,0,UTA,0,0,25.75
22005,1531,Marc Jackson,NOK,New Orleans/Oklahoma City Hornets,0020501229,2006-04-19,0,36,7,13,0.538,0,0,,1,2,0.5,5,8,13,2,1,0,3,4,15,-20,0,LAL,1,0,36.25
22005,1740,Rashard Lewis,SEA,Seattle SuperSonics,0020501230,2006-04-19,1,43,5,12,0.417,2,5,0.4,3,4,0.75,0,1,1,2,1,2,1,4,15,7,1,DEN,0,0,25.75
22005,2557,Luke Ridnour,SEA,Seattle SuperSonics,0020501230,2006-04-19,1,32,5,9,0.556,1,2,0.5,4,4,1.0,0,5,5,8,3,1,2,1,15,18,1,DEN,0,0,40.75
22005,2039,Keyon Dooling,ORL,Orlando Magic,0020501218,2006-04-19,0,26,5,12,0.417,2,3,0.667,3,3,1.0,0,2,2,0,2,1,0,2,15,13,0,IND,0,0,24.5
22005,101126,Nate Robinson,NYK,New York Knicks,0020501220,2006-04-19,1,35,6,10,0.6,3,7,0.429,0,0,,1,3,4,3,2,0,3,3,15,1,0,NJN,0,0,28.5
22005,1521,Jacque Vaughn,NJN,New Jersey Nets,0020501220,2006-04-19,0,34,5,8,0.625,1,1,1.0,4,4,1.0,0,1,1,8,0,0,2,1,15,-11,1,NYK,0,0,27.75
22005,1731,Tyronn Lue,ATL,Atlanta Hawks,0020501214,2006-04-18,1,25,5,12,0.417,3,7,0.429,2,2,1.0,1,0,1,4,0,0,2,3,15,13,1,MIA,0,0,22.75
22005,1517,Bobby Jackson,MEM,Memphis Grizzlies,0020501215,2006-04-18,1,27,4,9,0.444,4,6,0.667,3,3,1.0,0,1,1,2,2,0,3,4,15,3,1,LAC,0,0,23.75
22005,2207,Joe Johnson,ATL,Atlanta Hawks,0020501214,2006-04-18,1,34,6,21,0.286,1,4,0.25,2,2,1.0,2,2,4,4,1,0,1,0,15,-17,1,MIA,0,0,28.0
22005,2586,Keith Bogans,HOU,Houston Rockets,0020501209,2006-04-17,1,39,5,15,0.333,2,7,0.286,3,6,0.5,0,7,7,4,1,0,1,4,15,6,0,DEN,0,0,32.25
22005,1723,Matt Harpring,UTA,Utah Jazz,0020501208,2006-04-17,0,25,6,12,0.5,0,1,0.0,3,4,0.75,2,0,2,3,2,0,1,2,15,-3,0,SAS,0,0,25.5
22005,2749,Jameer Nelson,ORL,Orlando Magic,0020501204,2006-04-17,0,35,5,13,0.385,1,5,0.2,4,6,0.667,0,3,3,7,2,0,7,6,15,-2,1,CHI,0,0,30.25
22005,2067,Eddie House,PHX,Phoenix Suns,0020501210,2006-04-17,1,23,5,12,0.417,4,7,0.571,1,2,0.5,0,2,2,2,1,0,2,0,15,20,1,NOK,0,0,23.5
22005,2210,Richard Jefferson,NJN,New Jersey Nets,0020501199,2006-04-16,1,28,6,9,0.667,1,2,0.5,2,2,1.0,1,3,4,3,2,0,3,1,15,8,1,BOS,0,0,27.5
22005,101155,Ryan Gomes,BOS,Boston Celtics,0020501199,2006-04-16,0,38,6,12,0.5,0,0,,3,3,1.0,1,4,5,0,1,0,3,1,15,-7,0,NJN,0,0,21.75
22005,1740,Rashard Lewis,SEA,Seattle SuperSonics,0020501201,2006-04-16,1,29,4,9,0.444,1,3,0.333,6,6,1.0,1,2,3,5,3,0,2,2,15,18,0,LAC,0,0,31.75
22005,2757,Beno Udrih,SAS,San Antonio Spurs,0020501195,2006-04-16,1,22,5,9,0.556,2,2,1.0,3,4,0.75,0,1,1,4,1,0,4,4,15,4,0,MIN,0,0,23.25
22005,101113,Ike Diogu,GSW,Golden State Warriors,0020501193,2006-04-15,1,32,4,7,0.571,0,0,,7,8,0.875,0,8,8,0,2,0,2,3,15,18,0,POR,0,0,28.0
22005,2764,Donta Smith,ATL,Atlanta Hawks,0020501190,2006-04-15,1,26,6,7,0.857,0,0,,3,6,0.5,0,3,3,2,2,0,2,2,15,7,0,MIL,0,0,24.75
22005,2546,Carmelo Anthony,DEN,Denver Nuggets,0020501192,2006-04-15,0,29,5,13,0.385,0,0,,5,5,1.0,1,1,2,2,1,1,2,1,15,-14,1,SAC,0,0,23.5
22005,2679,Matt Carroll,CHA,Charlotte Bobcats,0020501189,2006-04-15,1,31,6,10,0.6,3,5,0.6,0,0,,0,9,9,0,1,1,1,5,15,2,1,IND,0,0,31.25
22005,101127,Jarrett Jack,POR,Portland Trail Blazers,0020501193,2006-04-15,0,19,6,10,0.6,0,1,0.0,3,6,0.5,1,1,2,3,0,0,1,4,15,-5,1,GSW,0,0,21.5
22005,2207,Joe Johnson,ATL,Atlanta Hawks,0020501190,2006-04-15,1,37,5,9,0.556,1,3,0.333,4,5,0.8,0,1,1,4,0,0,5,2,15,5,0,MIL,0,0,20.25
22005,2556,Marcus Banks,MIN,Minnesota Timberwolves,0020501182,2006-04-14,0,39,6,11,0.545,3,5,0.6,0,0,,0,3,3,2,0,0,5,4,15,-4,0,IND,0,0,20.75
22005,406,Shaquille O'Neal,MIA,Miami Heat,0020501181,2006-04-14,1,35,5,10,0.5,0,0,,5,7,0.714,1,9,10,1,0,1,2,4,15,34,1,PHI,1,0,31.5
22005,960,Tony Delk,DET,Detroit Pistons,0020501177,2006-04-14,0,24,6,11,0.545,1,3,0.333,2,2,1.0,1,1,2,4,0,0,3,0,15,-17,0,TOR,0,0,22.5
22005,101111,Charlie Villanueva,TOR,Toronto Raptors,0020501177,2006-04-14,1,45,6,14,0.429,1,5,0.2,2,2,1.0,2,6,8,0,4,0,1,2,15,0,1,DET,0,0,33.0
22005,101187,Alan Anderson,CHA,Charlotte Bobcats,0020501178,2006-04-14,1,36,6,11,0.545,0,1,0.0,3,3,1.0,1,5,6,2,0,0,0,3,15,11,0,ATL,0,0,25.5
22005,2745,Kirk Snyder,NOK,New Orleans/Oklahoma City Hornets,0020501183,2006-04-14,0,14,5,7,0.714,2,2,1.0,3,3,1.0,1,1,2,0,0,0,1,2,15,4,1,UTA,0,0,18.0
22005,2250,Bobby Simmons,MIL,Milwaukee Bucks,0020501180,2006-04-14,1,36,5,13,0.385,4,6,0.667,1,2,0.5,4,7,11,3,3,2,1,1,15,30,0,NYK,1,0,46.25
22005,1497,Chauncey Billups,DET,Detroit Pistons,0020501177,2006-04-14,0,22,6,6,1.0,1,1,1.0,2,3,0.667,1,1,2,10,0,0,2,0,15,15,0,TOR,1,0,33.5
22005,2049,Speedy Claxton,NOK,New Orleans/Oklahoma City Hornets,0020501183,2006-04-14,0,28,6,13,0.462,0,1,0.0,3,4,0.75,0,2,2,3,1,0,4,1,15,11,1,UTA,0,0,22.0
22005,1713,Vince Carter,NJN,New Jersey Nets,0020501179,2006-04-14,1,39,4,16,0.25,0,5,0.0,7,8,0.875,0,2,2,6,1,1,3,4,15,5,0,BOS,0,0,29.0
22005,2067,Eddie House,PHX,Phoenix Suns,0020501186,2006-04-14,0,28,6,16,0.375,3,6,0.5,0,0,,2,3,5,3,0,0,3,1,15,0,0,GSW,0,0,25.75
22005,2742,Sebastian Telfair,POR,Portland Trail Blazers,0020501185,2006-04-14,0,27,6,11,0.545,0,1,0.0,3,4,0.75,0,0,0,7,0,0,3,3,15,-12,0,LAL,0,0,24.0
22005,2566,Travis Outlaw,POR,Portland Trail Blazers,0020501185,2006-04-14,0,35,5,9,0.556,2,3,0.667,3,4,0.75,1,4,5,1,2,0,0,2,15,-3,0,LAL,0,0,27.75
22005,2045,Hedo Turkoglu,ORL,Orlando Magic,0020501175,2006-04-13,1,35,6,11,0.545,1,1,1.0,2,3,0.667,0,4,4,1,1,0,1,2,15,10,0,SAS,0,0,23.5
22005,1731,Tyronn Lue,ATL,Atlanta Hawks,0020501162,2006-04-12,0,29,4,7,0.571,3,5,0.6,4,4,1.0,0,1,1,5,0,0,3,1,15,3,1,CHI,0,0,23.75
22005,2552,Michael Sweetney,CHI,Chicago Bulls,0020501162,2006-04-12,1,20,4,7,0.571,0,0,,7,8,0.875,2,3,5,0,0,2,1,3,15,6,0,ATL,0,0,24.75
22005,436,Juwan Howard,HOU,Houston Rockets,0020501170,2006-04-12,0,33,6,17,0.353,0,0,,3,4,0.75,4,5,9,0,1,0,5,4,15,-7,1,MIN,0,0,25.75
22005,2556,Marcus Banks,MIN,Minnesota Timberwolves,0020501170,2006-04-12,1,32,5,11,0.455,1,2,0.5,4,4,1.0,0,4,4,2,0,0,4,3,15,-5,0,HOU,0,0,21.5
22005,2200,Pau Gasol,MEM,Memphis Grizzlies,0020501166,2006-04-12,1,39,5,13,0.385,0,0,,5,7,0.714,0,7,7,5,0,1,2,3,15,10,0,CHA,0,0,32.25
22005,2034,Mike Miller,MEM,Memphis Grizzlies,0020501166,2006-04-12,1,31,3,7,0.429,2,3,0.667,7,7,1.0,1,4,5,4,0,0,2,1,15,10,0,CHA,0,0,27.25
22005,1088,Chucky Atkins,MEM,Memphis Grizzlies,0020501166,2006-04-12,1,31,3,7,0.429,1,3,0.333,8,10,0.8,1,1,2,2,0,0,2,1,15,9,0,CHA,0,0,20.0
22005,101122,Danny Granger,IND,Indiana Pacers,0020501164,2006-04-12,1,25,6,7,0.857,1,2,0.5,2,3,0.667,1,5,6,2,2,0,0,3,15,8,1,BOS,0,0,30.0
22005,2570,Kendrick Perkins,BOS,Boston Celtics,0020501164,2006-04-12,0,33,6,8,0.75,0,0,,3,5,0.6,3,5,8,1,1,3,4,4,15,11,0,IND,0,0,32.5
22005,2198,Kwame Brown,LAL,Los Angeles Lakers,0020501161,2006-04-11,1,32,7,10,0.7,0,0,,1,5,0.2,6,9,15,2,0,1,2,2,15,29,1,GSW,1,0,39.25
22005,2557,Luke Ridnour,SEA,Seattle SuperSonics,0020501159,2006-04-11,0,38,5,8,0.625,1,2,0.5,4,4,1.0,0,4,4,6,3,1,1,1,15,0,0,SAS,0,0,37.0
22005,56,Gary Payton,MIA,Miami Heat,0020501156,2006-04-11,1,38,6,15,0.4,0,2,0.0,3,4,0.75,0,4,4,3,2,0,3,3,15,11,1,TOR,0,0,27.0
22005,1885,Lamar Odom,LAL,Los Angeles Lakers,0020501161,2006-04-11,1,34,7,10,0.7,1,2,0.5,0,0,,5,8,13,10,0,1,3,2,15,14,1,GSW,1,1,51.75
22005,2617,Udonis Haslem,MIA,Miami Heat,0020501156,2006-04-11,1,40,6,6,1.0,0,0,,3,4,0.75,2,7,9,2,0,1,1,2,15,10,1,TOR,0,0,30.75
22005,1740,Rashard Lewis,SEA,Seattle SuperSonics,0020501159,2006-04-11,0,35,4,12,0.333,0,1,0.0,7,8,0.875,2,4,6,2,0,2,3,1,15,-11,0,SAS,0,0,28.0
22005,406,Shaquille O'Neal,MIA,Miami Heat,0020501156,2006-04-11,1,28,7,9,0.778,0,0,,1,5,0.2,4,7,11,10,0,1,3,5,15,0,1,TOR,1,1,48.75
22005,1891,Jason Terry,DAL,Dallas Mavericks,0020501155,2006-04-10,1,37,7,16,0.438,1,5,0.2,0,0,,0,4,4,1,0,1,1,5,15,6,0,LAC,0,0,23.5
22005,2054,Jake Tsakalidis,MEM,Memphis Grizzlies,0020501143,2006-04-09,0,2,6,8,0.75,0,0,,3,5,0.6,4,3,7,0,0,1,1,3,15,-2,0,SAS,0,0,25.25
22005,1897,Metta World Peace,SAC,Sacramento Kings,0020501146,2006-04-09,1,36,4,13,0.308,1,4,0.25,6,6,1.0,0,3,3,4,0,0,3,1,15,12,1,HOU,0,0,23.75
22005,1536,Stephen Jackson,IND,Indiana Pacers,0020501141,2006-04-09,0,31,4,12,0.333,0,2,0.0,7,8,0.875,1,0,1,1,2,0,2,1,15,-12,0,DET,0,0,20.75
22005,2436,Ronald Murray,CLE,Cleveland Cavaliers,0020501133,2006-04-08,1,39,7,9,0.778,1,2,0.5,0,0,,1,1,2,0,1,0,0,3,15,16,0,NJN,0,0,20.0
22005,1716,Larry Hughes,CLE,Cleveland Cavaliers,0020501133,2006-04-08,1,28,6,11,0.545,0,0,,3,6,0.5,1,6,7,1,1,0,3,5,15,-6,0,NJN,0,0,25.75
22005,2294,Charlie Bell,MIL,Milwaukee Bucks,0020501125,2006-04-07,0,37,5,11,0.455,3,6,0.5,2,2,1.0,0,4,4,2,0,0,0,2,15,-2,0,MEM,0,0,24.5
